t,node,tau_alpha,tau_omega,delay_put,mode_hidden,backlog
3723,B,1,-1,3,1,1
3724,-,0,0,0,1,1
3725,-,0,0,0,1,1
3726,-,0,-1,0,1,0
3727,-,0,0,0,1,0
3728,-,0,0,0,1,0
3729,-,0,0,0,1,0
3730,-,0,0,0,1,0
3731,-,0,0,0,1,0
3732,-,0,0,0,1,0
3733,-,0,0,0,1,0
3734,-,0,0,0,1,0
3735,-,0,0,0,1,0
3736,-,0,0,0,1,0
3737,C,1,0,2,0,1
3738,-,0,0,0,0,1
3739,-,0,-1,0,0,0
3740,-,0,0,0,0,0
3741,A,1,0,2,0,1
3742,-,0,0,0,0,1
3743,-,0,-1,0,0,0
3744,-,0,0,0,0,0
3745,B,1,0,3,0,1
3746,-,0,0,0,0,1
3747,-,0,0,0,0,1
3748,-,0,-1,0,0,0
3749,C,-1,0,2,0,1
3750,A,1,0,2,0,2
3751,-,0,1,0,0,1
3752,B,-1,-1,2,0,1
3753,C,1,0,2,0,2
3754,-,0,1,0,0,1
3755,-,0,-1,0,0,0
3756,A,1,0,2,0,1
3757,-,0,0,0,0,1
3758,-,0,-1,0,0,0
3759,B,-1,0,2,0,1
3760,C,-1,0,3,0,2
3761,-,0,1,0,0,1
3762,-,0,0,0,0,1
3763,-,0,1,0,0,0
3764,-,0,0,0,0,0
3765,A,1,0,4,0,1
3766,B,1,0,4,0,2
3767,C,1,0,2,0,3
3768,A,-1,0,3,0,4
3769,B,1,-2,2,0,3
3770,C,1,-1,1,0,3
3771,-,0,-1,0,0,0
3772,A,1,0,4,0,1
3773,B,1,0,2,1,2
3774,-,0,0,0,1,2
3775,C,-1,-1,1,1,2
3776,-,0,0,0,1,0
3777,-,0,0,0,1,0
3778,-,0,0,0,1,0
3779,-,0,0,0,1,0
3780,A,1,0,2,1,1
3781,-,0,0,0,1,1
3782,-,0,-1,0,1,0
3783,B,-1,0,2,1,1
3784,-,0,0,0,1,1
3785,-,0,1,0,1,0
3786,-,0,0,0,1,0
3787,C,1,0,2,1,1
3788,A,-1,0,2,1,2
3789,B,-1,-1,2,1,2
3790,C,-1,1,2,1,2
3791,-,0,1,0,1,1
3792,A,1,1,3,1,1
3793,-,0,0,0,1,1
3794,-,0,0,0,1,1
3795,-,0,-1,0,1,0
3796,-,0,0,0,1,0
3797,B,1,0,2,1,1
3798,C,1,0,3,0,2
3799,-,0,-1,0,0,1
3800,-,0,0,0,0,1
3801,-,0,-1,0,0,0
3802,A,-1,0,2,0,1
3803,-,0,0,0,0,1
3804,B,1,1,2,0,1
3805,C,1,0,2,0,2
3806,-,0,-1,0,0,1
3807,A,1,-1,4,0,1
3808,B,1,0,2,1,2
3809,C,1,0,2,1,3
3810,-,0,-1,0,1,2
3811,-,0,-2,0,1,0
3812,-,0,0,0,1,0
3813,-,0,0,0,1,0
3814,-,0,0,0,1,0
3815,A,-1,0,2,1,1
3816,B,1,0,2,1,2
3817,-,0,1,0,1,1
3818,C,-1,-1,1,1,1
3819,-,0,1,0,1,0
3820,A,-1,0,1,1,1
3821,-,0,1,0,1,0
3822,-,0,0,0,1,0
3823,-,0,0,0,1,0
3824,-,0,0,0,1,0
3825,-,0,0,0,1,0
3826,B,-1,0,2,1,1
3827,C,-1,0,3,1,2
3828,-,0,1,0,1,1
3829,-,0,0,0,1,1
3830,A,-1,1,2,1,1
3831,B,-1,0,1,1,2
3832,-,0,2,0,1,0
3833,-,0,0,0,1,0
3834,-,0,0,0,1,0
3835,C,1,0,3,1,1
3836,-,0,0,0,1,1
3837,A,-1,0,3,1,2
3838,-,0,-1,0,1,1
3839,-,0,0,0,1,1
3840,-,0,1,0,1,0
3841,-,0,0,0,1,0
3842,-,0,0,0,1,0
3843,-,0,0,0,1,0
3844,-,0,0,0,1,0
3845,-,0,0,0,1,0
3846,-,0,0,0,1,0
3847,-,0,0,0,1,0
3848,B,-1,0,1,1,1
3849,-,0,1,0,1,0
3850,-,0,0,0,1,0
3851,-,0,0,0,1,0
3852,C,-1,0,2,1,1
3853,-,0,0,0,1,1
3854,A,-1,1,2,1,1
3855,-,0,0,0,1,1
3856,-,0,1,0,1,0
3857,-,0,0,0,1,0
3858,B,-1,0,2,1,1
3859,C,-1,0,4,1,2
3860,A,1,1,1,1,2
3861,-,0,-1,0,1,1
3862,-,0,0,0,1,1
3863,-,0,1,0,1,0
3864,B,-1,0,2,1,1
3865,C,-1,0,3,1,2
3866,-,0,1,0,1,1
3867,-,0,0,0,1,1
3868,-,0,1,0,1,0
3869,-,0,0,0,1,0
3870,-,0,0,0,1,0
3871,A,-1,0,2,1,1
3872,-,0,0,0,1,1
3873,B,-1,1,4,1,1
3874,-,0,0,0,1,1
3875,-,0,0,0,1,1
3876,C,-1,0,2,1,2
3877,-,0,1,0,1,1
3878,-,0,1,0,1,0
3879,-,0,0,0,1,0
3880,A,-1,0,2,1,1
3881,B,-1,0,2,1,2
3882,-,0,1,0,1,1
3883,-,0,1,0,1,0
3884,C,1,0,4,1,1
3885,-,0,0,0,1,1
3886,-,0,0,0,1,1
3887,-,0,0,0,1,1
3888,-,0,-1,0,1,0
3889,-,0,0,0,1,0
3890,A,1,0,2,1,1
3891,B,1,0,3,1,2
3892,-,0,-1,0,1,1
3893,C,-1,0,2,1,2
3894,A,1,-1,1,1,2
3895,-,0,0,0,1,0
3896,B,1,0,1,1,1
3897,-,0,-1,0,1,0
3898,C,1,0,2,1,1
3899,-,0,0,0,1,1
3900,-,0,-1,0,1,0
3901,-,0,0,0,1,0
3902,-,0,0,0,1,0
3903,-,0,0,0,1,0
3904,-,0,0,0,1,0
3905,-,0,0,0,1,0
3906,-,0,0,0,1,0
3907,-,0,0,0,1,0
3908,-,0,0,0,1,0
3909,-,0,0,0,1,0
3910,-,0,0,0,1,0
3911,A,-1,0,2,1,1
3912,-,0,0,0,1,1
3913,-,0,1,0,1,0
3914,-,0,0,0,1,0
3915,-,0,0,0,1,0
3916,-,0,0,0,1,0
3917,B,-1,0,2,1,1
3918,-,0,0,0,1,1
3919,-,0,1,0,1,0
3920,C,-1,0,1,1,1
3921,-,0,1,0,1,0
3922,A,1,0,3,1,1
3923,-,0,0,0,1,1
3924,-,0,0,0,1,1
3925,-,0,-1,0,1,0
3926,-,0,0,0,1,0
3927,-,0,0,0,1,0
3928,-,0,0,0,1,0
3929,-,0,0,0,1,0
3930,B,-1,0,2,1,1
3931,-,0,0,0,1,1
3932,-,0,1,0,1,0
3933,-,0,0,0,1,0
3934,-,0,0,0,1,0
3935,-,0,0,0,1,0
3936,C,-1,0,2,1,1
3937,-,0,0,0,1,1
3938,-,0,1,0,1,0
3939,-,0,0,0,1,0
3940,-,0,0,0,1,0
3941,-,0,0,0,1,0
3942,-,0,0,0,1,0
3943,-,0,0,0,1,0
3944,A,-1,0,2,1,1
3945,-,0,0,0,1,1
3946,-,0,1,0,1,0
3947,-,0,0,0,1,0
3948,B,-1,0,2,1,1
3949,-,0,0,0,1,1
3950,-,0,1,0,1,0
3951,C,-1,0,3,1,1
3952,-,0,0,0,1,1
3953,-,0,0,0,1,1
3954,-,0,1,0,1,0
3955,-,0,0,0,1,0
3956,-,0,0,0,1,0
3957,-,0,0,0,1,0
3958,-,0,0,0,1,0
3959,A,1,0,1,1,1
3960,-,0,-1,0,1,0
3961,B,-1,0,2,1,1
3962,-,0,0,0,1,1
3963,C,-1,1,2,1,1
3964,A,1,0,2,1,2
3965,B,-1,1,2,1,2
3966,C,-1,-1,2,1,2
3967,A,1,1,1,1,2
3968,-,0,0,0,1,0
3969,-,0,0,0,1,0
3970,-,0,0,0,1,0
3971,-,0,0,0,1,0
3972,-,0,0,0,1,0
3973,-,0,0,0,1,0
3974,-,0,0,0,1,0
3975,-,0,0,0,1,0
3976,B,-1,0,2,1,1
3977,-,0,0,0,1,1
3978,-,0,1,0,1,0
3979,C,-1,0,3,1,1
3980,A,-1,0,2,1,2
3981,B,-1,0,2,1,3
3982,-,0,2,0,1,1
3983,-,0,1,0,1,0
3984,-,0,0,0,1,0
3985,-,0,0,0,1,0
3986,C,1,0,1,1,1
3987,-,0,-1,0,1,0
3988,-,0,0,0,1,0
3989,-,0,0,0,1,0
3990,-,0,0,0,1,0
3991,A,-1,0,3,1,1
3992,-,0,0,0,1,1
3993,-,0,0,0,1,1
3994,-,0,1,0,1,0
3995,-,0,0,0,1,0
3996,-,0,0,0,1,0
3997,-,0,0,0,1,0
3998,-,0,0,0,1,0
3999,B,-1,0,2,1,1
4000,-,0,0,0,1,1
4001,C,1,1,1,1,1
4002,A,-1,-1,2,1,1
4003,B,-1,0,2,1,2
4004,C,-1,1,3,1,2
4005,-,0,1,0,1,1
4006,-,0,0,0,1,1
4007,-,0,1,0,1,0
4008,A,1,0,2,1,1
4009,-,0,0,0,1,1
4010,-,0,-1,0,1,0
4011,-,0,0,0,1,0
4012,-,0,0,0,1,0
4013,-,0,0,0,1,0
4014,-,0,0,0,1,0
4015,B,1,0,2,1,1
4016,C,-1,0,2,1,2
4017,-,0,-1,0,1,1
4018,A,-1,1,2,1,1
4019,-,0,0,0,1,1
4020,-,0,1,0,1,0
4021,-,0,0,0,1,0
4022,-,0,0,0,1,0
4023,-,0,0,0,1,0
4024,B,-1,0,1,1,1
4025,C,-1,1,2,1,1
4026,A,-1,0,2,1,2
4027,B,1,1,3,1,2
4028,-,0,1,0,1,1
4029,-,0,0,0,1,1
4030,-,0,-1,0,1,0
4031,-,0,0,0,1,0
4032,C,-1,0,1,1,1
4033,-,0,1,0,1,0
4034,A,-1,0,3,1,1
4035,B,-1,0,2,1,2
4036,-,0,0,0,1,2
4037,-,0,2,0,1,0
4038,C,-1,0,2,1,1
4039,-,0,0,0,1,1
4040,-,0,1,0,1,0
4041,-,0,0,0,1,0
4042,-,0,0,0,1,0
4043,-,0,0,0,1,0
4044,-,0,0,0,1,0
4045,-,0,0,0,1,0
4046,-,0,0,0,1,0
4047,-,0,0,0,1,0
4048,-,0,0,0,1,0
4049,-,0,0,0,1,0
4050,-,0,0,0,1,0
4051,A,1,0,2,1,1
4052,-,0,0,0,1,1
4053,-,0,-1,0,1,0
4054,-,0,0,0,1,0
4055,B,1,0,4,1,1
4056,C,-1,0,2,1,2
4057,-,0,0,0,1,2
4058,-,0,1,0,1,1
4059,-,0,-1,0,1,0
4060,-,0,0,0,1,0
4061,-,0,0,0,1,0
4062,-,0,0,0,1,0
4063,A,-1,0,2,1,1
4064,B,-1,0,3,1,2
4065,-,0,1,0,1,1
4066,-,0,0,0,1,1
4067,-,0,1,0,1,0
4068,-,0,0,0,1,0
4069,C,-1,0,3,1,1
4070,-,0,0,0,1,1
4071,-,0,0,0,1,1
4072,-,0,1,0,1,0
4073,-,0,0,0,1,0
4074,-,0,0,0,1,0
4075,A,-1,0,1,1,1
4076,-,0,1,0,1,0
4077,B,1,0,2,1,1
4078,-,0,0,0,1,1
4079,C,-1,-1,3,1,1
4080,-,0,0,0,1,1
4081,-,0,0,0,1,1
4082,-,0,1,0,1,0
4083,-,0,0,0,1,0
4084,-,0,0,0,1,0
4085,A,-1,0,2,1,1
4086,-,0,0,0,1,1
4087,-,0,1,0,1,0
4088,-,0,0,0,1,0
4089,-,0,0,0,1,0
4090,B,-1,0,2,1,1
4091,-,0,0,0,1,1
4092,-,0,1,0,1,0
4093,-,0,0,0,1,0
4094,-,0,0,0,1,0
4095,-,0,0,0,1,0
4096,C,1,0,2,1,1
4097,-,0,0,0,1,1
4098,A,-1,-1,2,1,1
4099,-,0,0,0,1,1
4100,-,0,1,0,1,0
4101,B,1,0,2,1,1
4102,-,0,0,0,1,1
4103,C,-1,-1,2,1,1
4104,-,0,0,0,1,1
4105,A,1,1,1,1,1
4106,-,0,-1,0,1,0
4107,-,0,0,0,1,0
4108,B,-1,0,4,1,1
4109,-,0,0,0,1,1
4110,-,0,0,0,1,1
4111,-,0,0,0,1,1
4112,-,0,1,0,1,0
4113,-,0,0,0,1,0
4114,-,0,0,0,1,0
4115,C,1,0,3,1,1
4116,A,-1,0,3,1,2
4117,B,1,0,3,1,3
4118,-,0,-1,0,1,2
4119,-,0,1,0,1,1
4120,-,0,-1,0,1,0
4121,-,0,0,0,1,0
4122,C,-1,0,1,1,1
4123,-,0,1,0,1,0
4124,A,1,0,2,1,1
4125,-,0,0,0,1,1
4126,-,0,-1,0,1,0
4127,-,0,0,0,1,0
4128,-,0,0,0,1,0
4129,B,1,0,3,1,1
4130,-,0,0,0,1,1
4131,C,-1,0,4,1,2
4132,A,-1,-1,3,1,2
4133,-,0,0,0,1,2
4134,-,0,0,0,1,2
4135,-,0,2,0,1,0
4136,B,-1,0,2,1,1
4137,-,0,0,0,1,1
4138,-,0,1,0,1,0
4139,-,0,0,0,1,0
4140,-,0,0,0,1,0
4141,-,0,0,0,1,0
4142,C,1,0,2,1,1
4143,-,0,0,0,1,1
4144,-,0,-1,0,1,0
4145,-,0,0,0,1,0
4146,-,0,0,0,1,0
4147,-,0,0,0,1,0
4148,-,0,0,0,1,0
4149,-,0,0,0,1,0
4150,-,0,0,0,1,0
4151,A,1,0,4,1,1
4152,-,0,0,0,1,1
4153,-,0,0,0,1,1
4154,-,0,0,0,1,1
4155,-,0,-1,0,1,0
4156,-,0,0,0,1,0
4157,B,-1,0,3,1,1
4158,-,0,0,0,1,1
4159,C,-1,0,2,1,2
4160,-,0,1,0,1,1
4161,-,0,1,0,1,0
4162,-,0,0,0,1,0
4163,-,0,0,0,1,0
4164,-,0,0,0,1,0
4165,-,0,0,0,1,0
4166,-,0,0,0,1,0
4167,A,-1,0,4,1,1
4168,B,-1,0,2,1,2
4169,C,-1,0,2,1,3
4170,A,-1,1,3,1,3
4171,-,0,2,0,1,1
4172,-,0,0,0,1,1
4173,-,0,1,0,1,0
4174,B,-1,0,2,1,1
4175,-,0,0,0,1,1
4176,-,0,1,0,1,0
4177,-,0,0,0,1,0
4178,-,0,0,0,1,0
4179,-,0,0,0,1,0
4180,-,0,0,0,1,0
4181,-,0,0,0,1,0
4182,C,-1,0,2,1,1
4183,-,0,0,0,1,1
4184,A,1,1,2,1,1
4185,-,0,0,0,1,1
4186,-,0,-1,0,1,0
4187,-,0,0,0,1,0
4188,-,0,0,0,1,0
4189,B,-1,0,2,1,1
4190,-,0,0,0,1,1
4191,-,0,1,0,1,0
4192,C,1,0,4,1,1
4193,A,-1,0,2,1,2
4194,-,0,0,0,1,2
4195,-,0,1,0,1,1
4196,-,0,-1,0,1,0
4197,-,0,0,0,1,0
4198,-,0,0,0,1,0
4199,-,0,0,0,1,0
4200,-,0,0,0,1,0
4201,B,1,0,3,1,1
4202,-,0,0,0,1,1
4203,-,0,0,0,1,1
4204,C,-1,-1,2,1,1
4205,A,-1,0,3,1,2
4206,-,0,1,0,1,1
4207,B,-1,0,2,1,2
4208,C,1,1,4,1,2
4209,-,0,1,0,1,1
4210,-,0,0,0,1,1
4211,-,0,0,0,1,1
4212,-,0,-1,0,1,0
4213,-,0,0,0,1,0
4214,A,-1,0,2,1,1
4215,-,0,0,0,1,1
4216,-,0,1,0,1,0
4217,B,-1,0,1,1,1
4218,C,-1,1,2,1,1
4219,A,-1,0,2,1,2
4220,B,-1,1,2,1,2
4221,-,0,1,0,1,1
4222,-,0,1,0,1,0
4223,C,-1,0,2,1,1
4224,-,0,0,0,1,1
4225,-,0,1,0,1,0
4226,-,0,0,0,1,0
4227,-,0,0,0,1,0
4228,-,0,0,0,1,0
4229,-,0,0,0,1,0
4230,-,0,0,0,1,0
4231,A,1,0,2,1,1
4232,-,0,0,0,1,1
4233,-,0,-1,0,1,0
4234,B,1,0,2,1,1
4235,-,0,0,0,1,1
4236,C,1,-1,4,0,1
4237,A,1,0,1,0,2
4238,-,0,-1,0,0,1
4239,B,1,0,4,0,2
4240,C,1,-1,2,0,2
4241,A,1,0,2,1,3
4242,-,0,-1,0,1,2
4243,-,0,-2,0,1,0
4244,-,0,0,0,1,0
4245,B,-1,0,4,1,1
4246,C,1,0,2,1,2
4247,-,0,0,0,1,2
4248,-,0,-1,0,1,1
4249,-,0,1,0,1,0
4250,-,0,0,0,1,0
4251,-,0,0,0,1,0
4252,A,1,0,1,1,1
4253,-,0,-1,0,1,0
4254,-,0,0,0,1,0
4255,-,0,0,0,1,0
4256,-,0,0,0,1,0
4257,-,0,0,0,1,0
4258,-,0,0,0,1,0
4259,-,0,0,0,1,0
4260,-,0,0,0,1,0
4261,-,0,0,0,1,0
4262,-,0,0,0,1,0
4263,-,0,0,0,1,0
4264,-,0,0,0,1,0
4265,-,0,0,0,1,0
4266,-,0,0,0,1,0
4267,-,0,0,0,1,0
4268,-,0,0,0,1,0
4269,B,-1,0,3,1,1
4270,-,0,0,0,1,1
4271,-,0,0,0,1,1
4272,-,0,1,0,1,0
4273,C,-1,0,2,1,1
4274,-,0,0,0,1,1
4275,-,0,1,0,1,0
4276,-,0,0,0,1,0
4277,-,0,0,0,1,0
4278,-,0,0,0,1,0
4279,A,1,0,2,1,1
4280,-,0,0,0,1,1
4281,B,1,-1,1,1,1
4282,C,-1,-1,1,1,1
4283,-,0,1,0,1,0
4284,-,0,0,0,1,0
4285,-,0,0,0,1,0
4286,-,0,0,0,1,0
4287,A,1,0,2,1,1
4288,-,0,0,0,1,1
4289,-,0,-1,0,1,0
4290,-,0,0,0,1,0
4291,B,-1,0,2,1,1
4292,-,0,0,0,1,1
4293,-,0,1,0,1,0
4294,-,0,0,0,1,0
4295,-,0,0,0,1,0
4296,-,0,0,0,1,0
4297,-,0,0,0,1,0
4298,-,0,0,0,1,0
4299,-,0,0,0,1,0
4300,-,0,0,0,1,0
4301,-,0,0,0,1,0
4302,-,0,0,0,1,0
4303,-,0,0,0,1,0
4304,-,0,0,0,1,0
4305,-,0,0,0,1,0
4306,-,0,0,0,1,0
4307,-,0,0,0,1,0
4308,-,0,0,0,1,0
4309,-,0,0,0,1,0
4310,-,0,0,0,1,0
4311,C,-1,0,2,1,1
4312,-,0,0,0,1,1
4313,-,0,1,0,1,0
4314,-,0,0,0,1,0
4315,-,0,0,0,1,0
4316,-,0,0,0,1,0
4317,-,0,0,0,1,0
4318,-,0,0,0,1,0
4319,-,0,0,0,1,0
4320,-,0,0,0,1,0
4321,A,-1,0,2,1,1
4322,-,0,0,0,1,1
4323,-,0,1,0,1,0
4324,-,0,0,0,1,0
4325,-,0,0,0,1,0
4326,-,0,0,0,1,0
4327,B,1,0,4,1,1
4328,-,0,0,0,1,1
4329,-,0,0,0,1,1
4330,-,0,0,0,1,1
4331,-,0,-1,0,1,0
4332,-,0,0,0,1,0
4333,-,0,0,0,1,0
4334,-,0,0,0,1,0
4335,-,0,0,0,1,0
4336,-,0,0,0,1,0
4337,C,1,0,3,1,1
4338,-,0,0,0,1,1
4339,A,-1,0,1,1,2
4340,-,0,0,0,1,0
4341,-,0,0,0,1,0
4342,-,0,0,0,1,0
4343,-,0,0,0,1,0
4344,B,-1,0,2,1,1
4345,-,0,0,0,1,1
4346,-,0,1,0,1,0
4347,-,0,0,0,1,0
4348,-,0,0,0,1,0
4349,C,-1,0,3,1,1
4350,-,0,0,0,1,1
4351,-,0,0,0,1,1
4352,-,0,1,0,1,0
4353,-,0,0,0,1,0
4354,-,0,0,0,1,0
4355,-,0,0,0,1,0
4356,A,1,0,4,1,1
4357,-,0,0,0,1,1
4358,-,0,0,0,1,1
4359,-,0,0,0,1,1
4360,-,0,-1,0,1,0
4361,B,-1,0,2,1,1
4362,-,0,0,0,1,1
4363,-,0,1,0,1,0
4364,-,0,0,0,1,0
4365,-,0,0,0,1,0
4366,-,0,0,0,1,0
4367,-,0,0,0,1,0
4368,-,0,0,0,1,0
4369,-,0,0,0,1,0
4370,-,0,0,0,1,0
4371,-,0,0,0,1,0
4372,-,0,0,0,1,0
4373,-,0,0,0,1,0
4374,C,-1,0,2,1,1
4375,-,0,0,0,1,1
4376,-,0,1,0,1,0
4377,-,0,0,0,1,0
4378,-,0,0,0,1,0
4379,A,-1,0,2,1,1
4380,B,-1,0,1,1,2
4381,-,0,2,0,1,0
4382,C,-1,0,4,1,1
4383,-,0,0,0,1,1
4384,-,0,0,0,1,1
4385,A,-1,0,2,1,2
4386,-,0,1,0,1,1
4387,-,0,1,0,1,0
4388,B,1,0,3,1,1
4389,-,0,0,0,1,1
4390,-,0,0,0,1,1
4391,-,0,-1,0,1,0
4392,-,0,0,0,1,0
4393,-,0,0,0,1,0
4394,C,-1,0,4,1,1
4395,A,-1,0,2,1,2
4396,-,0,0,0,1,2
4397,-,0,1,0,1,1
4398,-,0,1,0,1,0
4399,-,0,0,0,1,0
4400,B,-1,0,2,1,1
4401,-,0,0,0,1,1
4402,C,-1,1,2,1,1
4403,-,0,0,0,1,1
4404,-,0,1,0,1,0
4405,-,0,0,0,1,0
4406,A,-1,0,4,1,1
4407,-,0,0,0,1,1
4408,-,0,0,0,1,1
4409,-,0,0,0,1,1
4410,-,0,1,0,1,0
4411,-,0,0,0,1,0
4412,-,0,0,0,1,0
4413,-,0,0,0,1,0
4414,B,-1,0,1,1,1
4415,C,1,1,4,1,1
4416,-,0,0,0,1,1
4417,A,-1,0,4,1,2
4418,B,1,0,2,1,3
4419,C,-1,-1,4,1,3
4420,-,0,-1,0,1,2
4421,A,-1,1,2,1,2
4422,-,0,0,0,1,2
4423,-,0,2,0,1,0
4424,B,-1,0,3,1,1
4425,-,0,0,0,1,1
4426,-,0,0,0,1,1
4427,-,0,1,0,1,0
4428,-,0,0,0,1,0
4429,-,0,0,0,1,0
4430,-,0,0,0,1,0
4431,C,-1,0,2,1,1
4432,A,1,0,4,1,2
4433,-,0,1,0,1,1
4434,-,0,0,0,1,1
4435,-,0,0,0,1,1
4436,-,0,-1,0,1,0
4437,-,0,0,0,1,0
4438,-,0,0,0,1,0
4439,B,-1,0,3,1,1
4440,-,0,0,0,1,1
4441,-,0,0,0,1,1
4442,-,0,1,0,1,0
4443,C,1,0,2,1,1
4444,-,0,0,0,1,1
4445,-,0,-1,0,1,0
4446,A,-1,0,2,1,1
4447,-,0,0,0,1,1
4448,-,0,1,0,1,0
4449,-,0,0,0,1,0
4450,B,1,0,2,1,1
4451,-,0,0,0,1,1
4452,-,0,-1,0,1,0
4453,-,0,0,0,1,0
4454,C,-1,0,2,1,1
4455,-,0,0,0,1,1
4456,-,0,1,0,1,0
4457,-,0,0,0,1,0
4458,-,0,0,0,1,0
4459,-,0,0,0,1,0
4460,-,0,0,0,1,0
4461,-,0,0,0,1,0
4462,A,1,0,3,1,1
4463,-,0,0,0,1,1
4464,-,0,0,0,1,1
4465,-,0,-1,0,1,0
4466,-,0,0,0,1,0
4467,-,0,0,0,1,0
4468,-,0,0,0,1,0
4469,B,1,0,2,1,1
4470,-,0,0,0,1,1
4471,C,1,-1,3,1,1
4472,A,-1,0,2,1,2
4473,-,0,0,0,1,2
4474,B,-1,0,3,1,1
4475,-,0,0,0,1,1
4476,-,0,0,0,1,1
4477,-,0,1,0,1,0
4478,C,-1,0,3,1,1
4479,-,0,0,0,1,1
4480,A,-1,0,2,1,2
4481,-,0,1,0,1,1
4482,-,0,1,0,1,0
4483,-,0,0,0,1,0
4484,-,0,0,0,1,0
4485,-,0,0,0,1,0
4486,-,0,0,0,1,0
4487,B,1,0,2,1,1
4488,-,0,0,0,1,1
4489,-,0,-1,0,1,0
4490,-,0,0,0,1,0
4491,C,-1,0,2,1,1
4492,-,0,0,0,1,1
4493,A,-1,1,2,1,1
4494,B,-1,0,2,1,2
4495,-,0,1,0,1,1
4496,-,0,1,0,1,0
4497,-,0,0,0,1,0
4498,C,-1,0,2,1,1
4499,-,0,0,0,1,1
4500,-,0,1,0,1,0
4501,-,0,0,0,1,0
4502,-,0,0,0,1,0
4503,-,0,0,0,1,0
4504,-,0,0,0,1,0
4505,-,0,0,0,1,0
4506,-,0,0,0,1,0
4507,-,0,0,0,1,0
4508,-,0,0,0,1,0
4509,A,1,0,3,1,1
4510,-,0,0,0,1,1
4511,-,0,0,0,1,1
4512,-,0,-1,0,1,0
4513,-,0,0,0,1,0
4514,-,0,0,0,1,0
4515,-,0,0,0,1,0
4516,B,1,0,2,1,1
4517,C,1,0,2,1,2
4518,A,-1,-1,2,1,2
4519,-,0,-1,0,1,1
4520,B,1,1,2,1,1
4521,-,0,0,0,1,1
4522,C,-1,-1,2,1,1
4523,-,0,0,0,1,1
4524,-,0,1,0,1,0
4525,-,0,0,0,1,0
4526,-,0,0,0,1,0
4527,-,0,0,0,1,0
4528,-,0,0,0,1,0
4529,-,0,0,0,1,0
4530,-,0,0,0,1,0
4531,A,-1,0,2,1,1
4532,-,0,0,0,1,1
4533,B,1,1,1,1,1
4534,-,0,-1,0,1,0
4535,C,1,0,4,1,1
4536,-,0,0,0,1,1
4537,-,0,0,0,1,1
4538,-,0,0,0,1,1
4539,-,0,-1,0,1,0
4540,A,1,0,3,1,1
4541,B,1,0,2,0,2
4542,C,-1,0,3,0,3
4543,-,0,-2,0,0,1
4544,A,1,0,3,0,2
4545,B,1,1,3,0,2
4546,C,1,0,4,0,3
4547,A,1,-1,2,1,3
4548,-,0,-1,0,1,2
4549,-,0,-1,0,1,1
4550,-,0,-1,0,1,0
4551,-,0,0,0,1,0
4552,-,0,0,0,1,0
4553,-,0,0,0,1,0
4554,-,0,0,0,1,0
4555,B,1,0,2,1,1
4556,-,0,0,0,1,1
4557,-,0,-1,0,1,0
4558,C,-1,0,2,1,1
4559,-,0,0,0,1,1
4560,-,0,1,0,1,0
4561,A,1,0,4,1,1
4562,-,0,0,0,1,1
4563,-,0,0,0,1,1
4564,-,0,0,0,1,1
4565,-,0,-1,0,1,0
4566,B,-1,0,2,1,1
4567,-,0,0,0,1,1
4568,C,-1,1,1,1,1
4569,-,0,1,0,1,0
4570,-,0,0,0,1,0
4571,-,0,0,0,1,0
4572,-,0,0,0,1,0
4573,-,0,0,0,1,0
4574,A,1,0,2,1,1
4575,-,0,0,0,1,1
4576,B,-1,-1,2,1,1
4577,-,0,0,0,1,1
4578,C,-1,1,1,1,1
4579,-,0,1,0,1,0
4580,-,0,0,0,1,0
4581,-,0,0,0,1,0
4582,-,0,0,0,1,0
4583,A,-1,0,2,1,1
4584,-,0,0,0,1,1
4585,B,-1,1,2,1,1
4586,-,0,0,0,1,1
4587,-,0,1,0,1,0
4588,-,0,0,0,1,0
4589,-,0,0,0,1,0
4590,-,0,0,0,1,0
4591,-,0,0,0,1,0
4592,-,0,0,0,1,0
4593,-,0,0,0,1,0
4594,C,-1,0,3,1,1
4595,-,0,0,0,1,1
4596,-,0,0,0,1,1
4597,-,0,1,0,1,0
4598,-,0,0,0,1,0
4599,-,0,0,0,1,0
4600,-,0,0,0,1,0
4601,-,0,0,0,1,0
4602,-,0,0,0,1,0
4603,-,0,0,0,1,0
4604,-,0,0,0,1,0
4605,-,0,0,0,1,0
4606,-,0,0,0,1,0
4607,-,0,0,0,1,0
4608,A,-1,0,2,1,1
4609,B,-1,0,2,1,2
4610,-,0,1,0,1,1
4611,-,0,1,0,1,0
4612,C,-1,0,2,1,1
4613,-,0,0,0,1,1
4614,-,0,1,0,1,0
4615,-,0,0,0,1,0
4616,-,0,0,0,1,0
4617,A,-1,0,2,1,1
4618,-,0,0,0,1,1
4619,-,0,1,0,1,0
4620,-,0,0,0,1,0
4621,-,0,0,0,1,0
4622,-,0,0,0,1,0
4623,-,0,0,0,1,0
4624,B,-1,0,4,1,1
4625,-,0,0,0,1,1
4626,-,0,0,0,1,1
4627,C,1,0,2,1,2
4628,-,0,1,0,1,1
4629,-,0,-1,0,1,0
4630,-,0,0,0,1,0
4631,A,-1,0,2,1,1
4632,-,0,0,0,1,1
4633,B,1,1,3,1,1
4634,-,0,0,0,1,1
4635,-,0,0,0,1,1
4636,-,0,-1,0,1,0
